LocID,ALIAS,Facility Type,FAA REGION,STATE,AP Type,Latitude,Longitude,ARPElevation,Runway_ct
HDE,Brewster Field,Airport,ACE,NE,Public Use,40.452089,-99.336476,2313,2
4G0,,Airport,AEA,PA,Public Use,40.452639,-79.774917,1187,1
6G6,,Airport,AEA,PA,Public Use,40.454517,-78.238066,1156,1
EOK,Keokuk Municipal Airport,Airport,ACE,IA,Public Use,40.459908,-91.428501,671,2
9G8,Ebensburg Airport,Airport,AEA,PA,Public Use,40.461211,-78.775244,2099,2
PHD,Harry Clever Field,Airport,AGL,OH,Public Use,40.470167,-81.419944,894,2
1G8,,Airport,AGL,OH,Public Use,40.475899,-80.628129,1084,1
BMI,Central Illinois Regional Airport,Airport,AGL,IL,Federalized/Commercial,40.477111,-88.915917,871,2
HDN,Yampa Valley Regional Airport,Airport,ANM,CO,Public Use,40.481167,-107.217667,6606,1
36U,Heber City Muni-Russ Mcdonald Field,Airport,ANM,UT,Public Use,40.481806,-111.428806,5636,1
9N1,Van Sant Airport,Airport,AEA,PA,Public Use,40.48427,-75.099616,390,2
CQA,Lakefield Airport,Airport,AGL,OH,Public Use,40.484278,-84.558194,894,1
8N1,,Airport,AEA,PA,Public Use,40.484814,-76.263562,582,1
C15,Pekin Municipal Airport,Airport,AGL,IL,Public Use,40.488194,-89.675889,530,1
MZZ,Marion Municipal Airport,Airport,AGL,IN,Public Use,40.489928,-85.679786,858,2
PIT,Pittsburgh Int'l Airport,Airport,AEA,PA,Federalized/Commercial,40.491472,-80.232861,1202,5
D63,Dinsmore Airport,Airport,AWP,CA,Public Use,40.492028,-123.598222,2375,1
AXV,Neil Armstrong Airport,Airport,AGL,OH,Public Use,40.493556,-84.298083,912,2
CAG,Craig-Moffat Airport,Airport,ANM,CO,Public Use,40.495222,-107.521667,6197,1
RDD,Redding Municipal Airport,Airport,AWP,CA,Federalized/Commercial,40.509,-122.293389,504,2
IML,Imperial Municipal Airport,Airport,ACE,NE,Public Use,40.510326,-101.620146,3276,2
0V3,Pioneer Village Field,Airport,ACE,NE,Public Use,40.514917,-98.945639,2160,2
SBS,Steamboat Springs Airport,Airport,ANM,CO,Public Use,40.51625,-106.866306,6882,1
MQB,Macomb Municipal Airport,Airport,AGL,IL,Public Use,40.520083,-90.652389,705,2
47N,Central Jersey Regional Airport,Airport,AEA,NJ,Public Use,40.52444,-74.598291,86,1
4I9,Morrow County Airport,Airport,AGL,OH,Public Use,40.524528,-82.850056,1085,1
O74,,Airport,AGL,OH,Public Use,40.524722,-83.511667,1045,1
OKK,Kokomo Municipal Airport,Airport,AGL,IN,Public Use,40.528178,-86.05899,829,2
7G1,Herron Airport,Airport,AEA,WV,Public Use,40.533111,-80.541111,1226,2
10G,Holmes County Airport,Airport,AGL,OH,Public Use,40.537167,-81.954361,1226,1
5I2,,Airport,AGL,IN,Public Use,40.539758,-86.548333,710,1
K43,Unionville Airport,Airport,ACE,MO,Public Use,40.540222,-93.025528,1045,1
O12,,Airport,AGL,OH,Public Use,40.541019,-84.490675,871,1
1I9,Delphi Municipal Airport,Airport,AGL,IN,Public Use,40.543,-86.681483,671,1
F62,,Airport,AWP,CA,Public Use,40.547,-123.179639,2333,1
FOT,Rohnerville Airport,Airport,AWP,CA,Public Use,40.553944,-124.132667,392,1
74N,,Airport,AEA,PA,Public Use,40.558996,-76.559713,790,1
TSO,Carroll County-Tolson Airport,Airport,AGL,OH,Public Use,40.561664,-81.078081,1163,1
N40,Sky Manor Airport,Airport,AEA,NJ,Public Use,40.565882,-74.979308,560,1
CTK,Ingersoll Airport,Airport,AGL,IL,Public Use,40.569083,-90.074833,683,2
HEQ,Holyoke Airport,Airport,ANM,CO,Public Use,40.569417,-102.272694,3729,1
XLL,Queen City Municipal Airport,Airport,AEA,PA,Public Use,40.570278,-75.488306,399,2
1I8,,Airport,AGL,IN,Public Use,40.570873,-85.891652,840,1
O85,Benton Field,Airport,AWP,CA,Public Use,40.574222,-122.407444,723,1
1A8,,Airport,AWP,NV,Public Use,40.578556,-119.351444,3990,2
N51,Solberg Airport,Airport,AEA,NJ,Public Use,40.58295,-74.736501,189,3
5I6,,Airport,AGL,IN,Public Use,40.584205,-86.25694,786,1
FMZ,Fairmont State Airfield,Airport,ACE,NE,Public Use,40.586098,-97.573137,1636,2
N85,Alexandria Field Airport,Airport,AEA,NJ,Public Use,40.587574,-75.019421,480,2
P34,,Airport,AEA,PA,Public Use,40.598944,-77.405667,545,1
BAM,Battle Mountain Airport,Airport,AWP,NV,Public Use,40.599056,-116.874333,4536,4
9G1,Rock Airport,Airport,AEA,PA,Public Use,40.603546,-79.826119,1063,1
HSI,Hastings Municipal Airport,Airport,ACE,NE,Public Use,40.60525,-98.427889,1961,2
AFK,Nebraska City Municipal Airport,Airport,ACE,NE,Public Use,40.606446,-95.866557,1165,2
I95,,Airport,AGL,OH,Public Use,40.610083,-83.64425,1028,1
TVY,,Airport,ANM,UT,Public Use,40.612556,-112.350778,4321,1
STK,Crosson Field,Airport,ANM,CO,Public Use,40.614965,-103.264286,4037,2
MNN,Marion Municipal Airport,Airport,AGL,OH,Public Use,40.61625,-83.063472,993,2
LDJ,Linden Municipal Airport,Airport,AEA,NJ,Public Use,40.617444,-74.244583,22,1
CEK,Crete Municipal Airport,Airport,ACE,NE,Public Use,40.618377,-96.925709,1499,2
U42,South Valley Regional Airport,Airport,ANM,UT,Public Use,40.619556,-111.992889,4606,1
17V,,Airport,ANM,CO,Public Use,40.624444,-102.607972,4035,2
H47,Hyampom Airport,Airport,AWP,CA,Public Use,40.625611,-123.4685,1277,1
SMQ,Somerset Airport,Airport,AEA,NJ,Public Use,40.625991,-74.670243,106,3
IDI,Indiana County Airport,Airport,AEA,PA,Public Use,40.632222,-79.105528,1419,1
LWD,Lamoni Municipal Airport,Airport,ACE,IA,Public Use,40.633333,-93.90217,1131,1
Y46,Bedford Municipal Airport,Airport,ACE,IA,Public Use,40.637766,-94.729413,1201,1
47V,Curtis Municipal Airport,Airport,ACE,NE,Public Use,40.63875,-100.473417,2677,2
JFK,John F Kennedy Int'l Airport,Airport,AEA,NY,Federalized/Commercial,40.639751,-73.778926,12,4
2D7,Beach City Airport,Airport,AGL,OH,Public Use,40.646351,-81.5559,984,1
5D6,Parsons Airport,Airport,AGL,OH,Public Use,40.648117,-81.068707,1290,1
1Q2,,Airport,AWP,CA,Public Use,40.650306,-120.768509,5115,1
08K,Harvard State Airport,Airport,ACE,NE,Public Use,40.651333,-98.079889,1814,2
ABE,Lehigh Valley Int'l Airport,Airport,AEA,PA,Federalized/Commercial,40.652361,-75.440417,393,2
FSW,Fort Madison Municipal Airport,Airport,ACE,IA,Public Use,40.659111,-91.32775,721,1
PIA,Gen Wayne A Downing Peoria Int'l,Airport,AGL,IL,Federalized/Commercial,40.664194,-89.69325,660,2
02G,Columbiana County Airport,Airport,AGL,OH,Public Use,40.673313,-80.641406,1160,1
RVL,Mifflin County Airport,Airport,AEA,PA,Public Use,40.677389,-77.626833,818,1
TVK,Centerville Municipal Airport,Airport,ACE,IA,Public Use,40.684417,-92.901,1023,1
EWR,Newark Liberty Int'l Airport,Airport,AEA,NJ,Federalized/Commercial,40.6925,-74.168667,17,4
JRB,,Airport,AEA,NY,Public Use,40.701214,-74.009028,7,1
43I,,Airport,AGL,IN,Public Use,40.703653,-85.932488,737,1
1Y3,Mt Ayr Municipal Airport,Airport,ACE,IA,Public Use,40.706389,-94.220278,1265,1
ZER,Schuylkill County Airport,Airport,AEA,PA,Public Use,40.706472,-76.373139,1729,2
P09,,Airport,AEA,PA,Public Use,40.707011,-80.030337,1030,1
AOH,Lima Allen County Airport,Airport,AGL,OH,Public Use,40.707478,-84.027078,975,2
MCX,White County Airport,Airport,AGL,IN,Public Use,40.708816,-86.766761,679,1
GGP,Logansport Municipal Airport,Airport,AGL,IN,Public Use,40.711278,-86.372694,738,1
C40,Miller Airport,Airport,AGL,IN,Public Use,40.716713,-85.249971,845,1
ENV,Wendover Airport,Airport,ANM,UT,Public Use,40.718694,-114.030889,4237,2
O19,Kneeland Airport,Airport,AWP,CA,Public Use,40.719056,-123.927222,2745,1
ICL,Schenck Field Airport,Airport,ACE,IA,Public Use,40.722194,-95.026611,995,2
EAR,Kearney Municipal Airport,Airport,ACE,NE,Public Use,40.727028,-99.006778,2131,2
FRG,Republic Airport,Airport,AEA,NY,Public Use,40.728778,-73.413417,80,4
4K6,Bloomfield Municipal Airport,Airport,ACE,IA,Public Use,40.732106,-92.428269,888,1
6N7,,Airport,AEA,NY,Public Use,40.733991,-73.972916,0,1
6K9,,Airport,ACE,IA,Public Use,40.73475,-91.948783,580,1
P91,,Airport,AEA,PA,Public Use,40.737531,-75.705417,735,1
N43,Braden Airpark,Airport,AEA,PA,Public Use,40.742167,-75.242944,396,1
6N5,,Airport,AEA,NY,Public Use,40.742602,-73.972083,10,5
O54,Lonnie Pool Field,Airport,AWP,CA,Public Use,40.74725,-122.922333,2350,1
33V,Walden-Jackson County Airport,Airport,ANM,CO,Public Use,40.750389,-106.271528,8153,2
SDA,Shenandoah Municipal Airport,Airport,ACE,IA,Public Use,40.751611,-95.413667,971,2
GQQ,Galion Municipal Airport,Airport,AGL,OH,Public Use,40.753389,-82.723806,1224,1
JRA,,Airport,AEA,NY,Public Use,40.754546,-74.007084,7,10
,,Airport,ACE,IA,Public Use,40.757861,-93.237972,,
23N,,Airport,AEA,NY,Public Use,40.758431,-73.053721,41,1
50I,Kentland Municipal Airport,Airport,AGL,IN,Public Use,40.758732,-87.428219,699,1
IWH,Wabash Municipal Airport,Airport,AGL,IN,Public Use,40.761972,-85.79875,795,2
69N,Slatington Airport,Airport,AEA,PA,Public Use,40.763594,-75.604852,380,1
BVI,Beaver County Airport,Airport,AEA,PA,Public Use,40.772472,-80.391444,1252,1
2C6,,Airport,AGL,IL,Public Use,40.774,-90.074417,661,1
BTP,Butler County Airport,Airport,AEA,PA,Public Use,40.776583,-79.951083,1248,1
LGA,Laguardia Airport,Airport,AEA,NY,Federalized/Commercial,40.77725,-73.872611,20,4
O33,Eureka Municipal Airport,Airport,AWP,CA,Public Use,40.780861,-124.212278,20,1
17G,Port Bucyrus-Crawford County Arpt,Airport,AGL,OH,Public Use,40.781556,-82.974806,1007,2
BRL,Southeast Iowa Regional Airport,Airport,ACE,IA,Public Use,40.783222,-91.1255,697,2
I76,,Airport,AGL,IN,Public Use,40.785772,-86.146433,778,1
SLC,Salt Lake City Int'l Airport,Airport,ANM,UT,Federalized/Commercial,40.788388,-111.977773,4227,6
LXN,Jim Kelly Field,Airport,ACE,NE,Public Use,40.790424,-99.775914,2412,2
0D7,,Airport,AGL,OH,Public Use,40.790608,-83.829104,949,1
ISP,Long Island Macarthur Airport,Airport,AEA,NY,Federalized/Commercial,40.79525,-73.100222,98,6
3MY,Mount Hawley Auxiliary Airport,Airport,AGL,IL,Public Use,40.795278,-89.613417,793,1
MMU,Morristown Municipal Airport,Airport,AEA,NJ,Public Use,40.799333,-74.414889,186,2
PJC,Zelienople Municipal Airport,Airport,AEA,PA,Public Use,40.801972,-80.160861,897,1
O39,Ravendale Airport,Airport,AWP,CA,Public Use,40.803278,-120.366222,5306,1
EKA,Murray Field,Airport,AWP,CA,Public Use,40.803389,-124.112792,7,1
22N,Jake Arner Memorial Airport,Airport,AEA,PA,Public Use,40.809509,-75.761496,534,1
N16,,Airport,AEA,PA,Public Use,40.811731,-77.657219,1307,1
N05,,Airport,AEA,NJ,Public Use,40.820099,-74.855167,670,1
SEG,Penn Valley Airport,Airport,AEA,PA,Public Use,40.821235,-76.864172,463,1
MFD,Mansfield Lahm Municipal Airport,Airport,AGL,OH,Public Use,40.821417,-82.516639,1296,3
HWV,Brookhaven Airport,Airport,AEA,NY,Public Use,40.821944,-72.866917,81,2
49N,Lufkers Airport,Airport,AEA,NY,Public Use,40.824821,-72.750933,57,1
EKO,Elko Regional Airport,Airport,AWP,NV,Federalized/Commercial,40.824917,-115.791694,5140,2
7N3,,Airport,AEA,NY,Public Use,40.827417,-73.717083,0,2
1N2,Spadaro Airport,Airport,AEA,NY,Public Use,40.827876,-72.748711,50,1
64V,Wallace Municipal Airport,Airport,ACE,NE,Public Use,40.832224,-101.164045,3101,1
N79,Northumberland County Airport,Airport,AEA,PA,Public Use,40.836917,-76.552444,880,1
5D1,,Airport,AGL,OH,Public Use,40.839781,-81.308165,1135,1
FOK,Francis Gabreski Airport,Airport,AEA,NY,Public Use,40.843667,-72.631778,66,3
14N,Beltzville Airport,Airport,AEA,PA,Public Use,40.844259,-75.635466,899,1
6N6,,Airport,AEA,NY,Public Use,40.845934,-73.816245,0,1
87N,,Airport,AEA,NY,Public Use,40.847323,-72.463977,5,1
UNV,University Park Airport,Airport,AEA,PA,Federalized/Commercial,40.849278,-77.848694,1231,1
2N7,,Airport,AEA,NJ,Public Use,40.8501,-74.032918,0,1
TEB,Teterboro Airport,Airport,AEA,NJ,Public Use,40.850101,-74.060836,8,2
LNK,Lincoln Municipal Airport,Airport,ACE,NE,Federalized/Commercial,40.850889,-96.759111,1218,3
3G9,,Airport,AEA,PA,Public Use,40.852564,-79.97478,1333,1
HHG,Huntington Municipal Airport,Airport,AGL,IN,Public Use,40.852917,-85.457056,805,1
VNW,Van Wert County Airport,Airport,AGL,OH,Public Use,40.863829,-84.606358,787,2
SWT,Seward Municipal Airport,Airport,ACE,NE,Public Use,40.864722,-97.109222,1505,2
0J9,,Airport,ACE,NE,Public Use,40.867833,-97.354211,1585,1
BTF,Skypark Airport,Airport,ANM,UT,Public Use,40.869389,-111.927161,4234,1
CZD,Cozad Municipal Airport,Airport,ACE,NE,Public Use,40.869592,-100.004252,2503,2
GGF,Grant Municipal Airport,Airport,ACE,NE,Public Use,40.870663,-101.733879,3424,1
12G,,Airport,AGL,OH,Public Use,40.872861,-82.697389,1119,2
BJJ,Wayne County Airport,Airport,AGL,OH,Public Use,40.874833,-81.88825,1135,1
CDW,Essex County Airport,Airport,AEA,NJ,Public Use,40.875222,-74.281361,172,2
56D,,Airport,AGL,OH,Public Use,40.883369,-83.314532,829,1
8G8,,Airport,AGL,OH,Public Use,40.883392,-80.88314,1327,1
79N,,Airport,AEA,PA,Public Use,40.883949,-77.907226,815,1
PSB,Mid-State Regional Airport,Airport,AEA,PA,Public Use,40.884391,-78.087342,1948,2
5G7,Bluffton Airport,Airport,AGL,OH,Public Use,40.885444,-83.868639,850,1
N96,,Airport,AEA,PA,Public Use,40.88554,-77.816268,1071,1
N74,,Airport,AEA,PA,Public Use,40.890342,-77.602496,1260,1
71N,Sunbury Airport,Airport,AEA,PA,Public Use,40.891752,-76.778853,450,1
AUH,Aurora Municipal Airport,Airport,ACE,NE,Public Use,40.894139,-97.994556,1803,1
JYR,York Municipal Airport,Airport,ACE,NE,Public Use,40.896417,-97.624111,1669,2
WMC,Winnemucca Municipal Airport,Airport,AWP,NV,Public Use,40.896611,-117.805889,4307,4
3G4,Ashland County Airport,Airport,AGL,OH,Public Use,40.902972,-82.255639,1206,1
3G6,,Airport,AGL,OH,Public Use,40.906,-81.000028,1187,1
H11,,Airport,AEA,PA,Public Use,40.913142,-76.733022,430,1
CAK,Akron Canton Regional Airport,Airport,AGL,OH,Federalized/Commercial,40.915056,-81.443639,1225,2
33U,Dutch John Airport,Airport,ANM,UT,Public Use,40.917813,-109.390661,6561,2
PNT,Pontiac Municipal Airport,Airport,AGL,IL,Public Use,40.924444,-88.623944,666,1
GTE,Quinn Field,Airport,ACE,NE,Public Use,40.925483,-100.146569,2558,2
C66,Monmouth Municipal Airport,Airport,AGL,IL,Public Use,40.929704,-90.631107,753,1
GBG,Galesburg Municipal Airport,Airport,AGL,IL,Public Use,40.938,-90.431139,764,2
MPZ,Mt Pleasant Municipal Airport,Airport,ACE,IA,Public Use,40.94659,-91.51107,730,2
N07,Lincoln Park Airport,Airport,AEA,NJ,Public Use,40.947524,-74.314501,181,1
RZL,Jasper County Airport,Airport,AGL,IN,Public Use,40.947824,-87.182648,698,2
38D,,Airport,AGL,OH,Public Use,40.948083,-80.862083,1161,2
8N8,,Airport,AEA,PA,Public Use,40.948352,-76.643926,559,1
PMV,Plattsmouth Municipal Airport,Airport,ACE,NE,Public Use,40.948369,-95.917354,1204,1
6C2,,Airport,AGL,OH,Public Use,40.952552,-83.982166,765,1
HTO,East Hampton Airport,Airport,AEA,NY,Public Use,40.959417,-72.251667,54,2
4G4,,Airport,AGL,OH,Public Use,40.961795,-80.677326,1069,1
13N,Trinca Airport,Airport,AEA,NJ,Public Use,40.966056,-74.781667,600,1
N35,Punxsutawney Municipal Airport,Airport,AEA,PA,Public Use,40.966675,-78.930005,1439,2
GRI,Central Nebraska Regional Airport,Airport,ACE,NE,Federalized/Commercial,40.967543,-98.309639,1847,2
2D1,Barber Airport,Airport,AGL,OH,Public Use,40.969971,-81.098667,1062,2
7V8,Julesburg Municipal Airport,Airport,ANM,CO,Public Use,40.970258,-102.315274,3495,1
1N7,,Airport,AEA,NJ,Public Use,40.971139,-74.997472,371,1
1N3,,Airport,AEA,PA,Public Use,40.971754,-78.243379,1784,1
ACV,Arcata Airport,Airport,AWP,CA,Public Use,40.977833,-124.108472,222,2
FWA,Fort Wayne Int'l Airport,Airport,AGL,IN,Federalized/Commercial,40.978472,-85.195167,814,3
4G3,,Airport,AGL,OH,Public Use,40.98175,-81.042139,1071,1
O86,,Airport,AWP,CA,Public Use,40.98275,-122.693722,2390,1
40U,,Airport,ANM,UT,Public Use,40.986389,-109.678528,6179,1
HZL,Hazleton Municipal Airport,Airport,AEA,PA,Public Use,40.986778,-75.994889,1603,1
21N,Mattituck Aviation,Airport,AEA,NY,Public Use,40.986944,-72.519139,30,1
1D4,,Airport,AGL,OH,Public Use,40.992556,-81.431779,1100,1
CRZ,Corning Municipal Airport,Airport,ACE,IA,Public Use,40.994125,-94.75503,1274,1
4C8,Albia Municipal Airport,Airport,ACE,IA,Public Use,40.996278,-92.765694,963,1
N13,Bloomsburg Municipal Airport,Airport,AEA,PA,Public Use,40.997781,-76.436056,481,1
3G3,Wadsworth Municipal Airport,Airport,AGL,OH,Public Use,41.003157,-81.75644,973,2
12N,Aeroflex-Andover Airport,Airport,AEA,NJ,Public Use,41.00862,-74.738034,582,1
RDK,Red Oak Municipal Airport,Airport,ACE,IA,Public Use,41.010833,-95.258861,1045,3
FDY,Findlay Airport,Airport,AGL,OH,Public Use,41.012028,-83.668611,812,2
O89,Fall River Mills Airport,Airport,AWP,CA,Public Use,41.017361,-121.434972,3328,1
C75,Marshall County Airport,Airport,AGL,IL,Public Use,41.019286,-89.386422,584,2
CNC,Chariton Municipal Airport,Airport,ACE,IA,Public Use,41.019611,-93.359667,1050,2
CSQ,Creston Municipal Airport,Airport,ACE,IA,Public Use,41.021444,-94.363306,1299,2
UCP,New Castle Municipal Airport,Airport,AEA,PA,Public Use,41.025389,-80.413444,1070,2
3N5,,Airport,AEA,NJ,Public Use,41.025389,-74.759278,,
15G,,Airport,AGL,OH,Public Use,41.028388,-81.798467,1210,1
OWX,Putnam County Airport,Airport,AGL,OH,Public Use,41.035583,-83.982028,763,1
N53,Stroudsburg-Pocono Airport,Airport,AEA,PA,Public Use,41.035872,-75.160679,480,1
DWX,,Airport,ANM,WY,Public Use,41.037444,-107.492528,6548,1
AKR,Akron Fulton Int'l Airport,Airport,AGL,OH,Public Use,41.0375,-81.466917,1067,2
8G1,Willard Airport,Airport,AGL,OH,Public Use,41.03875,-82.724565,966,1
O21,,Airport,AWP,CA,Public Use,41.041472,-123.667806,356,1
FIG,,Airport,AEA,PA,Public Use,41.049134,-78.415158,1516,1
I75,,Airport,ACE,IA,Public Use,41.052222,-93.689139,1115,1
FFL,Fairfield Municipal Airport,Airport,ACE,IA,Public Use,41.05575,-91.980889,800,2
RCR,Fulton County Airport,Airport,AGL,IN,Public Use,41.065528,-86.181694,789,1
HPN,Westchester County Airport,Airport,AEA,NY,Federalized/Commercial,41.066944,-73.707556,438,2
IKK,Greater Kankakee Airport,Airport,AGL,IL,Public Use,41.071389,-87.846278,629,2
MTP,Montauk Airport,Airport,AEA,NY,Public Use,41.076667,-71.920472,6,1
CNP,Billy G Ray Field,Airport,ACE,NE,Public Use,41.077472,-102.464056,3681,1
RWN,,Airport,AGL,IN,Public Use,41.092263,-86.612871,708,1
16G,Seneca County Airport,Airport,AGL,OH,Public Use,41.094056,-83.2125,785,1
SNY,Sidney Municipal Airport,Airport,ACE,NE,Public Use,41.099807,-102.984972,4313,2
3KK,,Airport,AGL,IL,Public Use,41.100032,-87.91671,625,2
R47,,Airport,AGL,OH,Public Use,41.103106,-84.051889,801,1
OTM,Ottumwa Industrial Airport,Airport,ACE,IA,Public Use,41.107181,-92.447073,845,2
07K,Central City Municipal Airport,Airport,ACE,NE,Public Use,41.111561,-98.051336,1716,1
LWL,Harriet Field,Airport,AWP,NV,Public Use,41.117111,-114.922139,5769,2
OGA,Searle Airport,Airport,ACE,NE,Public Use,41.119472,-101.769694,3279,2
LBF,North Platte Regional Airport,Airport,ACE,NE,Federalized/Commercial,41.126222,-100.683667,2777,2
4N1,Greenwood Lake Airport,Airport,AEA,NJ,Public Use,41.128389,-74.346528,790,1
04G,,Airport,AGL,OH,Public Use,41.130472,-80.619583,1043,1
1G5,Medina Municipal Airport,Airport,AGL,OH,Public Use,41.131444,-81.764917,1189,2
DTG,,Airport,AGL,IL,Public Use,41.132622,-88.438645,632,2
LHV,William T. Piper Memorial Airport,Airport,AEA,PA,Public Use,41.135778,-77.422306,555,2
MPO,Pocono Mountains Municipal Airport,Airport,AEA,PA,Public Use,41.137694,-75.380056,1915,2
4P2,,Airport,AGL,OH,Public Use,41.137833,-81.549146,,
O55,,Airport,AWP,CA,Public Use,41.139556,-121.123972,4163,1
SMD,,Airport,AGL,IN,Public Use,41.143361,-85.152778,835,2
29D,Grove City Airport,Airport,AEA,PA,Public Use,41.146028,-80.16775,1370,1
6D5,,Airport,AGL,OH,Public Use,41.147277,-81.660403,,
48P,,Airport,AEA,PA,Public Use,41.148556,-75.275278,1240,1
42U,Morgan County Airport,Airport,ANM,UT,Public Use,41.148832,-111.766603,5020,1
C98,Lake Village Airport,Airport,AGL,IN,Public Use,41.150034,-87.462533,644,1
C92,Mentone Airport,Airport,AGL,IN,Public Use,41.150043,-86.062497,860,1
1G3,Kent State University Airport,Airport,AGL,OH,Public Use,41.151389,-81.415111,1134,1
82V,Pine Bluffs Municipal Airport,Airport,ANM,WY,Public Use,41.152472,-104.13475,5152,1
CYS,Cheyenne Regional Airport,Airport,ANM,WY,Federalized/Commercial,41.155639,-104.810472,6159,2
67D,,Airport,AGL,OH,Public Use,41.162553,-82.202656,864,1
BDR,Igor Sikorsky Memorial Airport,Airport,ANE,CT,Public Use,41.163472,-73.126167,8,3
BID,Block Island State Airport,Airport,ANE,RI,Public Use,41.168111,-71.577833,107,1
2H8,,Airport,AGL,OH,Public Use,41.169972,-84.555333,,
DUJ,Dubois Regional Airport,Airport,AEA,PA,Public Use,41.178278,-78.898694,1816,1
2V3,,Airport,AGL,IL,Public Use,41.1815,-89.146694,733,1
A26,Adin Airport,Airport,AWP,CA,Public Use,41.1865,-120.954389,4234,1
IBM,Kimball Muncpl-Robert E Arraj Field,Airport,ACE,NE,Public Use,41.188056,-103.677389,4925,1
FZI,,Airport,AGL,OH,Public Use,41.190833,-83.393083,751,1
OGD,Ogden-Hinckley Airport,Airport,ANM,UT,Federalized/Commercial,41.195666,-112.012937,4472,3
MLE,Millard Airport,Airport,ACE,NE,Public Use,41.195986,-96.112265,1050,1
FWN,,Airport,AEA,NJ,Public Use,41.200207,-74.623051,421,1
92D,,Airport,AGL,OH,Public Use,41.202831,-82.11515,843,2
EZI,Kewanee Municipal Airport,Airport,AGL,IL,Public Use,41.205194,-89.963861,858,2
01H,,Airport,AGL,IN,Public Use,41.206111,-86.404444,733,1
P96,Jersey Shore Airport,Airport,AEA,PA,Public Use,41.206443,-77.225765,547,1
POV,Portage County Airport,Airport,AGL,OH,Public Use,41.210182,-81.251625,1197,1
H43,,Airport,AEA,NY,Public Use,41.210925,-73.969294,12,1
41N,,Airport,AGL,OH,Public Use,41.211168,-80.969257,900,1
6D7,,Airport,AGL,OH,Public Use,41.215884,-83.874384,706,2
8N4,,Airport,AEA,PA,Public Use,41.216757,-75.249625,1430,1
